f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f101,f102,f103,f104,iscase
-240.5391083,-666.9567261,94.66010284,-400.2821655,171.036911,-101.1228943,63.08853912,80.15842438,96.74229431,-41.39766693,33.09114456,5.156701565,73.75985718,-29.36446381,31.20661354,17.68454933,29.48836899,-63.96967316,22.81002426,-8.478203773,27.75297928,-53.43827057,22.52024841,-2.224011421,42.20292664,17.68454933,19.6527195,0.793684125,21.41749382,-39.92048645,15.9396162,-10.46908188,23.50428391,-41.50453186,15.94233799,-7.384869099,27.28996468,-18.83994675,11.25428009,6.12619257,11.4531889,-40.69894409,12.23451042,-16.46098709,44.60305023,17.68454933,12.63980007,7.480975628,11.68093395,-21.99955368,6.355489254,-2.300303936,0.180906088,0.111682771,1,0.000123394,0.223497957,0.118305072,1,0.000217589,0.27464962,0.150522798,1,17.68454933,0.332871705,0.368543237,1,0.000528928,0.329523176,0.304486305,0.946225882,0.000663253,0.182399124,0.102705225,1,0.001665949,0.209292099,0.128648773,1,0.007843323,0.269017726,0.275217801,1,17.68454933,0.312321007,0.753698945,1,0.062361438,0.312760532,0.765161812,0.000301947,0.190373376,0.139964238,0
-219.1461487,-623.8010254,93.43752289,-377.0803223,149.9685974,-110.810318,67.22129822,70.88526154,90.84648132,-66.43948364,36.61678696,-5.316207409,96.59249115,-32.65951538,33.16422272,24.83371162,26.71644211,-60.02207947,21.33170319,-6.649620533,31.17739296,-60.18473816,23.45144463,-8.906294823,23.3816452,24.83371162,12.61110306,-2.558085442,23.53149605,-63.40517044,23.22664833,-22.03614998,26.28024483,-43.73905182,15.30575657,-2.710852623,34.51746368,-26.75777817,14.7771225,5.898175716,7.11817503,-48.9740448,12.42427921,-16.21715355,57.03375244,24.83371162,16.53047943,15.05772305,19.69733238,-23.01657486,9.189504623,-4.295481682,0.184986886,0.122413719,1,0.000858377,0.224048793,0.116468787,1,0.003237287,0.297854275,0.32531184,1,24.83371162,0.391562819,0.627991021,1,0.002350707,0.213545069,0.175035417,0.863587558,0.001230289,0.122735009,0.066510543,0.861754715,0.007307211,0.143897057,0.090550572,1,0.016814966,0.284232616,0.363823473,1,24.83371162,0.30517754,0.666590631,1,0.022335216,0.251879901,0.873148918,0.001911168,0.17731975,0.107132345,0
-281.5148621,-598.8557129,75.64631653,-395.4672241,160.355011,-89.52423859,62.5668602,62.20044327,100.6951599,-44.00821304,37.56791687,13.13831806,75.29525757,-22.01382256,23.75463867,29.09295273,28.47533035,-35.49952698,12.81363392,-0.381635934,51.34558868,-53.90208435,26.73381042,-0.425627947,26.97603607,29.09295273,15.3330307,-8.743242264,25.56285477,-51.95048523,22.79658127,-19.38170624,14.7593298,-39.01088715,11.63821602,-5.10612011,23.8404541,-20.86334419,10.17014694,3.703040123,10.91374969,-52.34763336,13.47207165,-18.43633652,56.58507538,29.09295273,16.04390526,8.454870224,18.4760685,-19.89689636,8.506484985,-1.487419605,0.18333327,0.13140191,1,0.000745842,0.220068395,0.089414947,1,0.001479769,0.238303855,0.158044934,1,29.09295273,0.403543085,0.462871522,0.665736616,0.001539164,0.182408541,0.173982218,0.466036677,0.000708149,0.090270169,0.048606381,1,0.004734036,0.176600978,0.092368871,1,0.039222807,0.272934794,0.304579407,1,29.09295273,0.321715444,0.704850733,1,0.03307179,0.280952781,0.790089548,0.000919943,0.160221413,0.083598971,0
-298.8280029,-639.2130127,74.43352509,-447.0890808,193.7467194,-104.4923553,73.96380615,85.06125641,99.40103149,-12.51841164,28.90060806,26.51369476,85.70475006,-21.44712067,29.41018105,25.61506844,32.68478775,-88.54013062,27.18710518,-16.11868668,41.21644211,-37.55485153,19.44327545,8.029802322,36.70187378,25.61506844,16.80807495,-3.946773767,18.24859619,-51.43058777,19.27349091,-17.05244255,18.4384594,-36.00083542,11.75417328,-3.633555174,16.71944809,-25.65506172,9.315778732,-2.113133192,14.25517845,-28.98018265,9.182379723,-5.661897659,28.97528648,25.61506844,11.64751434,-2.253301382,12.04752445,-23.55517769,7.466114521,-5.087810993,0.187300162,0.12731232,1,0.003357739,0.299997836,0.200606748,1,0.002637391,0.397316724,0.461775869,1,25.61506844,0.272397161,0.292153597,0.938735545,0.001333503,0.208160222,0.129349872,1,0.002412143,0.248378173,0.172186404,1,0.022895301,0.305638164,0.353192478,1,0.017263478,0.278318524,0.754487991,1,25.61506844,0.317670166,0.537772059,0.914265215,0.005655818,0.237011686,0.918187618,0.001189013,0.26908493,0.160794899,0
-269.712677,-588.994751,66.69596863,-439.5370789,171.4039917,-98.10759735,69.65425873,84.11965179,81.64054871,-8.839208603,25.09217453,23.88485718,73.53747559,-18.59331894,24.22325134,23.88814163,33.98445892,-69.89625549,22.26275635,-9.901128769,30.58133316,-38.76949692,17.10339546,6.973129749,24.98291016,23.88814163,13.6455307,-2.803089857,18.3336544,-50.64028549,19.49215889,-15.9104414,16.97824097,-51.3235817,12.76342678,-4.496779919,13.43611526,-20.25539398,8.805994987,-1.327843547,27.70187569,-28.6737442,12.35076141,-0.933943391,33.02294159,23.88814163,10.6403923,-1.171641588,15.03530502,-24.2988739,8.252677917,-5.428797245,0.194990213,0.126913381,1,0.001005203,0.297059596,0.231724188,1,0.002532023,0.384109467,0.430084139,0.795250893,23.88814163,0.201733783,0.204508841,0.980647326,0.001313601,0.201002121,0.133992776,1,0.002749425,0.268693984,0.221817017,1,0.023452461,0.325843215,0.503071725,1,0.06885872,0.286177605,0.766905963,1,23.88814163,0.299036324,0.423649937,1,0.001067783,0.258665144,0.983899713,0.000818354,0.240678266,0.132050842,0
-267.8039246,-655.7192993,104.8241653,-411.9762268,151.0995941,-102.0173798,58.20184326,64.32467651,92.10122681,-68.75611877,37.1769371,-8.226825714,83.02041626,-19.02497864,26.81856728,25.18427277,23.68908119,-59.2530365,20.72490311,-6.397616386,30.41030502,-59.43208313,22.38306808,-3.649781704,28.09904099,25.18427277,14.43049526,-1.098061442,16.36085129,-57.35836792,20.30760002,-14.75914955,19.49330711,-30.89899063,13.00261402,-3.479066849,37.14881897,-28.59636688,14.92313862,7.611884594,13.35695267,-43.31212616,15.31408119,-12.64210987,49.69979095,25.18427277,11.94484043,9.876162529,17.54539871,-41.18280792,12.77455521,-4.857663631,0.173101514,0.134057349,1,0.000455704,0.316444188,0.246134639,1,0.001058279,0.303741038,0.215547442,1,25.18427277,0.287551612,0.273464799,1,0.003786657,0.309015483,0.40115276,0.946023345,0.000637994,0.21173799,0.201316684,0.934431434,0.000740115,0.214291289,0.159266159,0.997556329,0.005785914,0.250764936,0.229616985,1,25.18427277,0.319538951,0.544918239,1,0.098210387,0.272329718,1,0.000867282,0.304007411,0.227777839,0
-259.4064941,-652.9485474,103.2799606,-422.235199,164.8508606,-102.4971008,59.54752731,70.36440277,95.13545227,-47.90377045,35.05046463,7.247832298,92.75840759,-25.64962196,29.1961689,32.31580734,43.49649811,-25.63570023,15.19101524,5.189320087,27.88691711,-50.91963959,23.57627106,-8.276737213,28.63858604,32.31580734,16.97290421,-5.008917809,18.52678871,-54.00080109,20.28771591,-14.24893475,22.34534836,-33.51428604,11.66690636,-3.711698771,27.19753265,-28.79180527,10.94457626,1.611260176,15.77578354,-46.20908356,15.73144054,-15.75830841,51.74888229,32.31580734,12.78829861,11.5345726,15.08795166,-35.75724792,9.781269073,-1.888926744,0.178575011,0.114552928,0.992371142,0.001468938,0.24248229,0.137562484,1,0.000838325,0.26863578,0.278997749,1,32.31580734,0.384601206,0.481374264,1,0.000753352,0.253803521,0.199444294,0.944807708,0.001453259,0.245807335,0.138993278,1,0.001576255,0.294041425,0.175990969,1,0.015897237,0.327834696,0.435437799,1,32.31580734,0.308996111,0.672007084,1,0.042996932,0.340244144,1,0.001542119,0.219196528,0.123561285,0
-235.6051331,-642.8059082,100.4249649,-387.0209656,173.9985962,-110.033371,77.63519287,43.46352386,98.80506897,-86.40791321,43.14899826,-8.469400406,80.87771606,-24.77974319,26.63605499,31.99684143,39.17687988,-49.41449738,17.60605621,-3.822470665,31.67105865,-55.84273529,22.76317024,-0.585240185,17.31866837,31.99684143,12.45475292,-3.038160324,22.79587173,-71.41261292,25.41279411,-13.82722187,16.89556503,-18.09588623,7.546753883,0.831421614,37.125,-20.04502487,14.07271957,8.774465561,10.58691788,-46.98417664,13.47185612,-15.10463715,55.31288147,31.99684143,13.71953487,10.01743126,17.61279488,-24.85700607,9.916818619,-4.398154259,0.208959943,0.173515625,1,0.000864859,0.283517957,0.207179189,1,0.00192214,0.280539185,0.312789738,1,31.99684143,0.369731724,0.503510296,0.963595212,0.001737644,0.231992021,0.222611293,0.985816658,0.001107613,0.207073823,0.139659896,1,0.008326938,0.228935331,0.169850901,1,0.022511827,0.308721572,0.462584466,1,31.99684143,0.283115923,0.678030312,1,0.053050719,0.285865575,1,0.003653574,0.2829566,0.24252218,0
-246.0108948,-646.5202026,92.217453,-395.4615479,197.5818176,-114.706749,78.30854034,59.66020966,91.31254578,-60.90283966,36.32019424,-8.928281784,99.33375549,-43.44417572,37.4301033,25.95376205,47.93759155,-32.59050751,18.00611496,0.783537388,33.69601059,-50.45340729,22.07748985,1.438949943,25.96903229,25.95376205,13.12765694,-4.312132835,22.9382515,-66.4536438,26.42103004,-18.56466293,11.75970078,-36.9552002,9.434687614,-3.549493313,49.4691658,-19.59595871,19.07670975,11.38650703,9.82121563,-53.78261948,16.14678764,-18.04448509,44.91044617,25.95376205,11.22565651,9.063879967,15.92399693,-29.73804855,10.53169155,-2.790780783,0.182062299,0.14483518,1,0.000775037,0.243266866,0.147319436,1,0.001812608,0.241734624,0.193267167,1,25.95376205,0.33040303,0.432063073,0.734951973,0.000836843,0.161275998,0.184815809,0.812235653,0.000833114,0.15303351,0.106096461,1,0.010983872,0.193864733,0.163231388,1,0.02914297,0.291314334,0.414515436,1,25.95376205,0.28509602,0.778772175,1,0.029065374,0.275196582,1,0.0007858,0.227751285,0.175935596,0
-250.6114502,-650.7769165,96.8497467,-396.4553833,151.6465149,-108.8266983,76.84095764,44.23780823,99.86591339,-68.70236206,45.21094894,1.425911665,81.11984253,-26.53409195,28.85081482,17.63222313,37.4309082,-58.71511841,15.71829224,-1.711191654,29.51839447,-56.60840607,23.13590813,-1.341844559,22.0839901,17.63222313,10.81695175,-2.923270702,20.86925697,-73.68823242,25.45435905,-13.22562313,15.20817947,-37.56942749,9.783624649,-1.139699459,42.4976387,-23.43572998,15.46555138,8.594268799,14.91238976,-43.66954422,14.58141899,-15.2879343,46.91386795,17.63222313,12.2603302,10.73309422,22.30557251,-31.06445313,11.18992519,-7.11185503,0.257398554,0.216293174,1,0.001983085,0.333582282,0.254651278,1,0.000691111,0.382473588,0.264453292,1,17.63222313,0.273972899,0.276133955,1,0.003853412,0.330996066,0.365419924,0.914198339,0.002333722,0.190656826,0.136431202,0.89159584,0.000814778,0.166298822,0.100110255,1,0.015617278,0.209009185,0.180647373,1,17.63222313,0.308195561,0.521930099,1,0.077824421,0.338247716,1,0.001481359,0.25048846,0.1904746,0
-281.6613159,-636.6568604,79.95090485,-439.5327148,173.3151703,-98.2329483,75.63245392,74.11294556,86.49667358,-40.99147797,30.23704147,24.50908661,86.22515869,-14.2845459,26.06275749,34.60931015,42.51646423,-42.3137207,16.28957748,-3.783553839,40.01600266,-44.72520447,22.61842155,3.750091553,23.59988403,34.60931015,14.69686985,-5.18426466,20.92850685,-54.69077301,20.4530735,-16.09012794,25.92400169,-20.62751389,11.66053581,3.866609812,14.31351662,-26.94236755,8.358391762,-1.656098247,14.55168724,-26.56313324,9.689488411,-7.079037189,37.30649948,34.60931015,9.958557129,3.232110262,10.73564911,-20.15551376,7.331019402,-5.317481041,0.212684245,0.151883857,0.986620307,0.000265606,0.267343402,0.219037071,1,0.002008314,0.380532473,0.497741342,1,34.60931015,0.304111183,0.359942079,1,0.000423457,0.298448026,0.205732241,1,0.001394162,0.258995265,0.198887721,1,0.023819188,0.288405806,0.343446344,1,0.084896326,0.249636546,0.756291032,1,34.60931015,0.313715726,0.610281408,1,0.014647384,0.27218616,1,0.000394921,0.22709614,0.148924336,0
-220.749054,-633.8039551,97.7774353,-388.8373108,151.0492554,-116.2844543,64.75273132,70.12770844,110.6231079,-60.04496765,38.65700912,-2.856939554,93.84420776,-26.81681442,30.89881134,28.63188934,43.28239822,-61.58847046,25.1956501,-3.600666761,35.50634766,-60.89332581,25.02140617,-6.372127533,30.05627441,28.63188934,14.10286617,-5.568401814,21.07750893,-63.58640289,19.92248344,-17.16594696,13.18555641,-35.56998825,9.84006691,-7.332745552,39.7824173,-23.82583237,14.75532246,5.475488186,12.61919308,-48.50592804,14.23440552,-16.02834511,52.58193588,28.63188934,11.67103004,11.48481655,17.68524933,-25.97329712,9.746109962,-3.811433554,0.184275712,0.119269402,1,0.000185957,0.201321393,0.107330769,1,0.000692344,0.266049266,0.273458928,1,28.63188934,0.375164598,0.504179716,0.852636456,0.001456811,0.167008296,0.142140478,0.844854653,0.000340486,0.144819424,0.079816192,0.934207618,0.010229388,0.17852363,0.124078922,1,0.044321783,0.309129417,0.470877707,1,28.63188934,0.283932179,0.808734953,1,0.036117043,0.300379604,0.979647458,0.000402185,0.164279908,0.101660475,0
-267.0798645,-642.2790527,82.03760529,-396.0682678,180.4783936,-101.9953003,64.18062592,85.54328918,92.98179626,-40.60192108,33.0641098,-1.861738086,72.79856873,-29.71750259,31.33919525,15.44616127,31.57579422,-61.957901,26.14439201,-8.914565086,33.09622192,-61.14532471,24.48863602,-2.933349371,35.86567688,15.44616127,19.3102169,0.111042947,15.64154243,-43.71566391,15.76632023,-15.05569935,26.53128052,-33.66690063,13.80102921,-7.05802536,25.50515366,-22.80730057,12.98917675,6.358120918,11.51131439,-46.99753952,13.18748379,-18.69412804,48.43310547,15.44616127,11.72014332,9.492904663,25.2560463,-17.65772057,8.606752396,-2.000209093,0.176385139,0.112945228,1,0.00127027,0.285218805,0.149653122,1,0.000520456,0.279636562,0.237404153,1,15.44616127,0.353343934,0.487570375,1,0.001960459,0.293225348,0.23701258,0.948117852,0.001217861,0.197045341,0.146668687,0.839839935,0.00324539,0.179100469,0.12868537,1,0.006742012,0.306051403,0.397149891,1,15.44616127,0.281306088,0.776304185,1,0.066441014,0.321978211,1,0.001522244,0.275269389,0.212071925,0
-255.338089,-597.09729,75.78483582,-423.871521,187.3504486,-81.5214386,69.61125183,104.9890671,87.33603668,-16.63281059,27.49824905,25.70315552,75.20687103,-14.58776283,25.70887756,23.36016655,48.17889786,-49.11306,21.99263191,-6.213202477,42.79206848,-51.30328369,22.77514648,5.463299274,31.15972519,23.36016655,14.86387062,3.085532904,22.92602158,-64.86477661,21.43520355,-20.03073311,19.7647171,-34.36514664,12.46036339,-7.692259312,13.16527557,-29.61457825,9.389388084,-3.460942984,11.14316368,-36.63356018,10.58276844,-9.681612015,34.15281677,23.36016655,10.5994606,6.686944008,13.84963989,-23.46716118,9.122476578,-8.266230583,0.198342355,0.112477372,1,0.001450976,0.304652959,0.271393448,1,0.004000143,0.392189085,0.41717273,0.78442955,23.36016655,0.201134905,0.157643899,0.956128836,0.00259431,0.181834102,0.122019038,1,0.00497007,0.290103436,0.25781253,1,0.062339641,0.333973587,0.591803789,1,0.043789312,0.302759439,0.723340273,1,23.36016655,0.285684973,0.350519001,0.932083368,0.002440179,0.21740979,0.984882534,0.001807171,0.184237212,0.093876094,0
-284.041748,-660.8880005,88.504776,-424.9447327,161.5040283,-113.2339172,63.87768173,74.32501984,94.66950226,-37.19813156,32.09898758,10.60381794,79.24813843,-25.42724228,27.60845947,28.7933197,32.2747612,-39.10113907,16.10094643,3.248458624,20.67325974,-51.31266403,20.20143318,-3.02892375,19.26831055,28.7933197,13.48804665,-8.686424255,16.85570526,-47.26820374,18.29425621,-17.02431297,21.27396011,-37.72509766,12.5741415,-1.153527498,26.72257423,-23.77441216,11.11919022,3.236969233,5.00508976,-42.41110611,13.02719307,-19.20007706,53.98580933,28.7933197,13.19254684,11.39461899,21.34477615,-20.5028801,9.833540916,-3.858679056,0.188272913,0.113896909,1,0.00038084,0.246325612,0.129003629,1,0.001776999,0.283476353,0.19684653,1,28.7933197,0.371180326,0.424911499,1,0.002216713,0.261856973,0.236855879,0.970711231,0.000730174,0.198608458,0.101678111,0.954559624,0.004083666,0.199756086,0.109881356,1,0.003993284,0.27342996,0.376082987,1,28.7933197,0.288507581,0.821217418,1,0.113102458,0.287545949,0.907088161,0.000762826,0.190812185,0.108936548,0
-237.1023407,-630.7830811,92.70702362,-436.9275818,161.9815826,-102.1229553,61.56931305,79.46362305,98.81251526,-46.03418732,36.47019958,13.71935844,87.55335999,-13.66636658,27.66494751,31.26461029,44.59945679,-36.53606415,16.64475441,15.24492931,34.86830139,-48.93784332,19.89359283,1.322809815,28.30278778,31.26461029,11.08244324,-2.907585144,28.13145065,-73.77906036,24.23596764,-23.15740967,19.53961563,-25.87111092,9.522141457,-2.184680462,25.86440659,-31.00201797,12.21588707,-1.385027528,9.815042496,-40.65786743,11.34717655,-15.78828335,60.00909424,31.26461029,12.62891197,8.426778793,17.46135902,-28.75463295,8.472802162,-8.508292198,0.194217022,0.117507208,1,0.0003983,0.288787335,0.18332918,1,0.001059257,0.407975078,0.427870214,0.819784343,31.26461029,0.230033875,0.202898815,0.754334211,0.000790644,0.170899794,0.083520032,0.728002906,0.001892091,0.154854953,0.087309644,1,0.007709232,0.183230832,0.224007487,1,0.028612264,0.322726369,0.702770948,1,31.26461029,0.334592432,0.508158684,1,0.013350447,0.251304477,0.931221008,0.00032936,0.207708925,0.092982754,0
-280.1121216,-651.510376,104.2755508,-394.7757263,178.1053162,-78.41184998,50.42707443,79.07291412,88.45808411,-65.39784241,39.58379745,-8.779272079,76.38480377,-20.88650131,26.38116837,18.36130905,32.83312607,-53.36411285,24.63484955,-10.05768967,27.48649216,-61.4349556,22.00671005,-6.254131794,34.43979263,18.36130905,16.37750626,1.690915465,17.1961937,-47.80455017,14.77451801,-12.81189442,15.82829094,-40.6756897,14.39548397,-9.438508034,28.20261002,-24.38124847,12.75905704,5.502830029,6.772709846,-44.50469208,11.31215763,-17.79211807,41.83692932,18.36130905,12.81918621,11.38122272,14.96515846,-23.85818863,6.981319904,-9.194299698,0.150181858,0.106726792,1,0.00068555,0.241770938,0.18483983,1,0.000280015,0.287451923,0.141974702,1,18.36130905,0.234287113,0.191962272,1,0.002504754,0.300406992,0.398125231,1,0.000683799,0.201043308,0.156220779,0.9860605,0.000432676,0.212023631,0.1445411,0.946020186,0.009252363,0.18866387,0.17977196,1,18.36130905,0.277335435,0.474620223,1,0.070946813,0.243088707,1,0.001112948,0.245259792,0.159876943,0
-269.7330627,-649.6369019,97.9466095,-398.6628418,168.8849792,-112.2973022,79.20752716,56.69703293,93.44639587,-79.41075134,46.22263336,-3.584263563,70.90066528,-32.48310089,26.016222,18.53279686,46.50999069,-62.47149277,19.79516602,-5.819177628,46.85610199,-60.73734283,27.18367386,-0.538156092,29.24442482,18.53279686,13.28256798,-6.010394573,18.08903122,-50.91902161,19.58859253,-16.71252251,18.64642334,-36.49037933,12.04803562,-2.094970226,32.67138672,-12.93428707,12.25395012,6.335148811,16.14949417,-44.97972107,16.0484333,-13.89081669,39.89035797,18.53279686,11.5529604,8.758328438,19.89671326,-28.87677383,10.99686241,-5.331746578,0.2076536,0.165747858,0.927773714,0.001913299,0.210042596,0.146174014,1,0.000676737,0.269967139,0.150744066,1,18.53279686,0.242516354,0.229108393,1,0.001745994,0.346235365,0.424351811,1,0.001133535,0.314041704,0.230486259,1,0.001001064,0.334116846,0.210951269,1,0.012637742,0.240789488,0.196880087,1,18.53279686,0.283031583,0.495804399,1,0.089416169,0.322707593,1,0.001753497,0.219012216,0.133757845,0
-344.7967529,-616.2949219,70.42170715,-438.3284912,160.0275574,-89.46807861,53.08902359,80.82785797,92.49932861,-45.09828949,32.76099014,6.973982334,84.58770752,-11.51019001,25.90664673,38.14006042,32.07334137,-32.63726807,14.9023304,4.153048038,27.95699692,-36.55966568,18.80450821,-6.822553635,17.75423431,38.14006042,13.14837646,-5.268032551,22.1718483,-66.22389984,22.08720207,-16.91123581,23.75884628,-36.10411835,12.52838898,2.607220411,30.76664925,-16.70914078,10.24441433,2.572136879,15.39567566,-41.19348526,14.09107208,-16.11141777,46.69073486,38.14006042,9.560675621,12.5116396,14.47214508,-30.47362328,10.50989723,-7.127203941,0.160310574,0.10089614,1,0.002762704,0.204624623,0.173067123,1,0.007139498,0.369856864,0.499368966,0.998597682,38.14006042,0.249150366,0.228634998,0.952824473,0.00133551,0.186994553,0.076598883,0.894812822,0.006233542,0.17516987,0.099924959,1,0.050671052,0.309592605,0.350242436,1,0.076226801,0.299264252,0.776429236,1,38.14006042,0.331499964,0.451792985,1,0.009180925,0.212025583,0.936528146,0.001031333,0.165738076,0.072743133,0
-237.2962799,-661.6356201,109.2792969,-408.5476379,158.0131226,-90.99217987,56.59048462,68.42562103,89.36521912,-62.86073303,39.12864685,-5.527280807,93.51885986,-19.62007904,31.11331177,36.16018677,37.65302277,-45.17167282,15.86692715,6.143278599,31.05839539,-60.27314758,27.85167885,-13.12575054,29.81920242,36.16018677,14.27311134,-2.003195047,17.92039871,-58.88266754,20.29092789,-11.19192314,15.29714394,-31.56072235,11.0923357,-6.562374115,41.84149933,-20.69076347,14.04296303,1.220509887,16.0381012,-41.74369049,13.26531887,-17.15377808,51.16413498,36.16018677,11.80355549,13.39217091,16.18727493,-25.0247612,10.04411316,-5.991853237,0.175707446,0.113990045,1,0.000108447,0.277246892,0.154882088,1,0.000107915,0.31283173,0.21679455,1,36.16018677,0.366681486,0.413193583,0.955950916,0.00036861,0.250158191,0.199575096,0.980220199,0.000321967,0.227960825,0.108287394,0.99398011,0.004349962,0.235533431,0.167823121,1,0.060786955,0.295361727,0.493156254,1,36.16018677,0.216266692,0.87408483,1,0.069468252,0.238496736,0.841355741,0.000143726,0.218458146,0.132542729,0
-263.7586975,-644.383667,79.93161011,-421.6716003,169.6682129,-99.59259796,69.63397217,72.63576508,87.43634033,-43.22563934,33.76335526,8.188471794,95.95547485,-25.23985291,34.96541595,28.71838951,28.15377808,-41.71523285,16.93097687,2.614763975,29.02536201,-47.69067383,23.68518829,-7.38576746,24.03144836,28.71838951,15.1924715,-6.910726547,17.53306198,-50.23353577,17.82097435,-14.72674084,34.33127213,-40.65504456,16.48370552,0.007634193,29.74167442,-22.57478142,11.32894421,3.773982286,6.037564278,-40.43132782,12.73660469,-21.44371033,52.96039581,28.71838951,12.63130856,12.80112553,16.74865341,-20.97333527,8.516748428,-4.090847015,0.210003817,0.126094778,1,0.000381688,0.279147744,0.206014991,1,0.001068197,0.3534365,0.450327426,0.859868765,28.71838951,0.20988673,0.180577293,0.92611438,0.000632585,0.144825995,0.061617203,0.861661315,0.000980129,0.134871542,0.071188837,1,0.012345036,0.254493982,0.371764004,1,0.04958424,0.272959769,0.830774426,1,28.71838951,0.298594385,0.47785154,1,0.006729411,0.265904903,1,0.000457825,0.209536478,0.111482352,0
-256.4656372,-649.2833252,88.80058289,-435.1000366,162.567688,-98.88941193,73.24195862,61.5725708,84.35395813,-42.9919014,34.49865723,15.5687418,108.5322571,-27.7992878,35.72255707,36.18222046,33.88654327,-55.80738831,20.25010872,-2.13552475,29.35663033,-51.17114639,22.7580986,-2.967856884,38.67905426,36.18222046,16.98495674,2.128942251,19.03937149,-73.7088623,25.105299,-19.27827454,23.70491219,-37.67417145,12.66491222,-4.844452381,27.85911369,-23.52810669,11.9473772,3.439828157,10.11239243,-46.36992645,12.83019543,-15.21858978,52.07992554,36.18222046,12.21926022,9.289496422,15.11703014,-31.78052521,11.17613316,-4.726749897,0.215184408,0.150999718,1,9.78E-05,0.336525232,0.267754436,1,0.001208782,0.384049743,0.502996325,1,36.18222046,0.27941224,0.276003152,0.873581588,0.000800227,0.196672142,0.124279477,0.99229759,0.000885622,0.241570428,0.143868312,1,0.0130598,0.281130791,0.314232171,1,0.056292847,0.32278499,0.697195947,1,36.18222046,0.299734592,0.517316699,1,0.009380762,0.292556018,1,0.000242163,0.262631536,0.161321715,0
-247.5253296,-653.7675781,95.13234711,-406.3015747,166.2838135,-96.56707001,76.95704651,46.98479843,97.96324158,-76.36849976,41.76217651,7.395516872,89.96981812,-34.3265152,35.27741241,23.79286194,48.80607224,-43.57723236,15.33893013,3.692592382,28.84002113,-52.6118927,23.75763702,-4.185611248,14.97784233,23.79286194,11.76445103,-6.792669773,20.95313072,-73.74377441,22.99412346,-8.339199066,24.28617096,-37.76751709,11.828269,-6.619798183,39.7097702,-20.65624428,14.26153183,7.18182373,9.767215729,-42.16643906,12.88019848,-11.84561729,38.6282196,23.79286194,10.6849947,10.00481319,19.52752113,-17.52397537,9.033035278,-2.066724062,0.255112852,0.202998047,1,0.000487175,0.351773143,0.252928376,1,0.003488229,0.34515661,0.402970076,1,23.79286194,0.372539163,0.489567578,1,0.001566012,0.254429162,0.221915841,0.97101903,0.002171121,0.183990881,0.126605526,1,0.00578553,0.195810303,0.167141661,1,0.054526154,0.371520132,0.50437367,1,23.79286194,0.328046262,0.627916515,1,0.026813272,0.286201477,1,0.001217309,0.267802656,0.186916023,0
-259.9640808,-653.6845703,104.4108124,-423.6966858,145.2148895,-86.69674683,64.10624695,63.51972198,93.2009201,-49.01670837,35.44873428,0.805461287,84.35598755,-18.7197876,28.90786552,29.02335739,42.68292618,-44.75708008,19.04432869,1.072624445,29.84686279,-59.56206512,25.70908737,-4.271821499,34.11140442,29.02335739,14.47134399,-0.547761202,20.41208267,-66.25404358,20.89549255,-11.90319157,15.13535881,-34.28195953,11.16441917,-3.162042379,28.44698334,-18.74876213,11.51304626,3.856518269,14.59778404,-39.01285553,13.11406708,-15.10967731,40.86954498,29.02335739,10.44584846,13.04815388,15.19068432,-22.85223007,9.103368759,-5.187136173,0.180812235,0.130693152,1,0.000911832,0.334056139,0.222886384,1,0.002565159,0.274083525,0.208849415,1,29.02335739,0.300979584,0.380384207,0.96698612,0.00140484,0.226688221,0.215669915,1,0.001143475,0.218827084,0.129026413,0.987988949,0.00276098,0.218448311,0.165493414,1,0.073465846,0.257224888,0.380870968,1,29.02335739,0.287027866,0.850252569,1,0.054617908,0.240584657,1,0.001628099,0.287750065,0.207092181,0
